variant,endpoint,k,search_term,violation_rate,compliant_rate,unclear_rate,total_results,violation_count,compliant_count,unclear_count,negative_intent,search_volume
control,lexical,10,whole hearted grain free,0.3,0.7,0.0,10,3,7,0,grain,1214
control,lexical,10,wholesome grain free,0.5,0.5,0.0,10,5,5,0,grain,2131
control,lexical,10,wholesomes grain free dog food,0.6,0.4,0.0,10,6,4,0,grain,2158
control,lexical,10,wild bird seed no waste,0.0,0.5,0.5,10,0,5,5,waste,14889
control,lexical,10,yeast free dog food,0.1,0.0,0.9,10,1,0,9,yeast,6961
control,lexical,36,2 hounds design freedom no pull dog harness,0.0,1.0,0.0,1,0,1,0,pull,13268
control,lexical,36,acana grain free,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,1372
control,lexical,36,acana grain free cat,0.06451612903225806,0.3548387096774194,0.5806451612903226,31,2,11,18,grain,1699
control,lexical,36,acana grain-free food for dogs,0.1111111111111111,0.8888888888888888,0.0,36,4,32,0,grain,3087
control,lexical,36,adjustable no pull harness,0.9444444444444444,0.027777777777777776,0.027777777777777776,36,34,1,1,pull,974
control,lexical,36,aller free,1.0,0.0,0.0,3,3,0,0,aller,974
control,lexical,36,allergy free cat food,0.027777777777777776,0.8611111111111112,0.1111111111111111,36,1,31,4,allergy,1923
control,lexical,36,allergy free dog food,0.08333333333333333,0.8055555555555556,0.1111111111111111,36,3,29,4,allergy,2462
control,lexical,36,allergy free dog treats,0.08333333333333333,0.6111111111111112,0.3055555555555556,36,3,22,11,allergy,4371
control,lexical,36,american journey grain free,0.0,1.0,0.0,36,0,36,0,grain,1049
control,lexical,36,american journey grain free dog food,0.08333333333333333,0.8888888888888888,0.027777777777777776,36,3,32,1,grain,3336
control,lexical,36,audubon park waste free,1.0,0.0,0.0,2,2,0,0,waste free,2251
control,lexical,36,bark collar no shock,0.8055555555555556,0.1111111111111111,0.08333333333333333,36,29,4,3,shock,3859
control,lexical,36,barkworthies odor free bully sticks,0.4444444444444444,0.5277777777777778,0.027777777777777776,36,16,19,1,odor,3939
control,lexical,36,beef dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,1044
control,lexical,36,beef grain free dog food,0.0,1.0,0.0,36,0,36,0,grain,2045
control,lexical,36,beneful grain free,0.0,1.0,0.0,36,0,36,0,grain,1604
control,lexical,36,best bully sticks odor free,0.0,1.0,0.0,36,0,36,0,odor,2943
control,lexical,36,best no pull harness,0.6388888888888888,0.2777777777777778,0.08333333333333333,36,23,10,3,pull,1798
control,lexical,36,beyond dry cat food grain free,0.0,1.0,0.0,5,0,5,0,grain,5250
control,lexical,36,beyond grain free,0.1388888888888889,0.8611111111111112,0.0,36,5,31,0,grain,2372
control,lexical,36,beyond grain free cat food dry,0.0,1.0,0.0,5,0,5,0,grain,3779
control,lexical,36,beyond grain free dry cat food,0.0,1.0,0.0,5,0,5,0,grain,2175
control,lexical,36,beyond grain free wet cat food,0.0,1.0,0.0,2,0,2,0,grain,1433
control,lexical,36,beyond simply grain free cat food,0.0,1.0,0.0,2,0,2,0,grain,3366
control,lexical,36,bird food wild no mess,0.1111111111111111,0.3055555555555556,0.5833333333333334,36,4,11,21,mess,1138
control,lexical,36,bird seed no mess,0.08333333333333333,0.19444444444444445,0.7222222222222222,36,3,7,26,mess,1067
control,lexical,36,bird seed no waste,0.0,0.4166666666666667,0.5833333333333334,36,0,15,21,waste,3357
control,lexical,36,bird seed wild no mess,0.2222222222222222,0.16666666666666666,0.6111111111111112,36,8,6,22,mess,3963
control,lexical,36,bird seed wild no waste,0.027777777777777776,0.6388888888888888,0.3333333333333333,36,1,23,12,waste,16977
control,lexical,36,bird suet cakes no melt,0.1111111111111111,0.3333333333333333,0.5555555555555556,36,4,12,20,melt,3661
control,lexical,36,blue buffalo chicken free,0.8888888888888888,0.1111111111111111,0.0,36,32,4,0,chicken,3208
control,lexical,36,blue buffalo dog food grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,5564
control,lexical,36,blue buffalo freedom grain free,0.0,1.0,0.0,36,0,36,0,grain,2312
control,lexical,36,blue buffalo grain free,0.0,1.0,0.0,36,0,36,0,grain,6671
control,lexical,36,blue buffalo grain free cat food,0.0,1.0,0.0,36,0,36,0,grain,9576
control,lexical,36,blue buffalo grain free dog food,0.0,1.0,0.0,36,0,36,0,grain,18964
control,lexical,36,blue buffalo grain free dry cat food,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,1161
control,lexical,36,blue buffalo grain free dry dog food,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,1574
control,lexical,36,blue buffalo grain free wet cat food,0.0,1.0,0.0,36,0,36,0,grain,1737
control,lexical,36,blue buffalo grain free wet dog food,0.0,1.0,0.0,36,0,36,0,grain,1694
control,lexical,36,blue buffalo no chicken,0.9444444444444444,0.05555555555555555,0.0,36,34,2,0,chicken,1087
control,lexical,36,blue buffalo wet dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,989
control,lexical,36,blue freedom grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,2100
control,lexical,36,blue grain free,0.0,1.0,0.0,36,0,36,0,grain,1423
control,lexical,36,bones & chews all natural grain-free jerky,0.0,0.25,0.75,36,0,9,27,grain,4977
control,lexical,36,bpa free litter box,0.0,0.0,1.0,36,0,0,36,bpa,1302
control,lexical,36,bully stick odor free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,odor,2368
control,lexical,36,bully sticks for dogs odor free,0.0,1.0,0.0,36,0,36,0,odor,4428
control,lexical,36,bully sticks odor free,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,odor,4104
control,lexical,36,calcium without d3,0.2777777777777778,0.19444444444444445,0.5277777777777778,36,10,7,19,d3,1856
control,lexical,36,canidae grain free,0.25,0.75,0.0,36,9,27,0,grain,4014
control,lexical,36,canidae grain free dog food,0.08333333333333333,0.8055555555555556,0.1111111111111111,36,3,29,4,grain,2888
control,lexical,36,canine naturals hide free,0.2222222222222222,0.7222222222222222,0.05555555555555555,36,8,26,2,hide,7376
control,lexical,36,canned cat food grain free,0.0,1.0,0.0,36,0,36,0,grain,3121
control,lexical,36,canned dog food grain free,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,5595
control,lexical,36,canned grain free dog food,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,2676
control,lexical,36,cat collar no bell,1.0,0.0,0.0,36,36,0,0,bell,3873
control,lexical,36,cat dewormer no prescription,0.4722222222222222,0.2222222222222222,0.3055555555555556,36,17,8,11,prescription,23133
control,lexical,36,cat dry food grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,4630
control,lexical,36,cat food dry grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,3203
control,lexical,36,cat food grain free,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,19117
control,lexical,36,cat food no chicken,1.0,0.0,0.0,36,36,0,0,chicken,2783
control,lexical,36,cat food organic grain free,0.08333333333333333,0.8333333333333334,0.08333333333333333,36,3,30,3,grain,4534
control,lexical,36,cat food pate grain free,0.0,1.0,0.0,36,0,36,0,grain,2011
control,lexical,36,cat food wet grain free,0.0,1.0,0.0,36,0,36,0,grain,8309
control,lexical,36,cat food with no additives,0.0,0.0,1.0,6,0,0,6,additives,1600
control,lexical,36,cat grain free pate,0.0,1.0,0.0,36,0,36,0,grain,1150
control,lexical,36,cat kibble grain free,0.3333333333333333,0.6388888888888888,0.027777777777777776,36,12,23,1,grain,2832
control,lexical,36,cat litter dust free,0.1111111111111111,0.19444444444444445,0.6944444444444444,36,4,7,25,dust,10997
control,lexical,36,cat litter fragrance free,0.7222222222222222,0.08333333333333333,0.19444444444444445,36,26,3,7,fragrance,1351
control,lexical,36,cat litter no dust,0.19444444444444445,0.16666666666666666,0.6388888888888888,36,7,6,23,dust,8050
control,lexical,36,cat litter no scent,1.0,0.0,0.0,36,36,0,0,scent,2160
control,lexical,36,cat litter no tracking,0.3055555555555556,0.2222222222222222,0.4722222222222222,36,11,8,17,tracking,3408
control,lexical,36,cat no pee,0.8611111111111112,0.1388888888888889,0.0,36,31,5,0,pee,1037
control,lexical,36,cat no scratch,1.0,0.0,0.0,36,36,0,0,scratch,1427
control,lexical,36,cat toys no catnip,1.0,0.0,0.0,36,36,0,0,catnip,1519
control,lexical,36,cat treats grain free,0.0,1.0,0.0,36,0,36,0,grain,9966
control,lexical,36,cat treats no chicken,1.0,0.0,0.0,36,36,0,0,chicken,1187
control,lexical,36,cat tree no carpet,0.5555555555555556,0.05555555555555555,0.3888888888888889,36,20,2,14,carpet,1496
control,lexical,36,cat wet food grain free,0.0,1.0,0.0,36,0,36,0,grain,9500
control,lexical,36,charlee bear grain free crunch,0.07142857142857142,0.8571428571428571,0.07142857142857142,14,1,12,1,grain,4712
control,lexical,36,chew bones rawhide free,0.19444444444444445,0.8055555555555556,0.0,36,7,29,0,rawhide,1195
control,lexical,36,chew no poo,0.6111111111111112,0.3888888888888889,0.0,36,22,14,0,poo,2280
control,lexical,36,chew no poop,0.6111111111111112,0.3611111111111111,0.027777777777777776,36,22,13,1,poop,2803
control,lexical,36,chews no rawhide,0.2222222222222222,0.7777777777777778,0.0,36,8,28,0,rawhide,8496
control,lexical,36,chick starter feed non medicated,0.55,0.4,0.05,20,11,8,1,medicated,5619
control,lexical,36,chicken and grain free dog food,0.1388888888888889,0.8611111111111112,0.0,36,5,31,0,grain,1266
control,lexical,36,chicken feed non gmo,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,non gmo,2267
control,lexical,36,chicken feed soy free,0.0,0.6666666666666666,0.3333333333333333,36,0,24,12,soy,1293
control,lexical,36,chicken free,0.8888888888888888,0.1111111111111111,0.0,36,32,4,0,chicken,4487
control,lexical,36,chicken free canned dog food,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,chicken,1444
control,lexical,36,chicken free cat food,1.0,0.0,0.0,36,36,0,0,chicken,14097
control,lexical,36,chicken free cat treats,1.0,0.0,0.0,36,36,0,0,chicken,6356
control,lexical,36,chicken free dog bones,0.9444444444444444,0.05555555555555555,0.0,36,34,2,0,chicken,968
control,lexical,36,chicken free dog chews,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,chicken,978
control,lexical,36,chicken free dog food,0.8055555555555556,0.19444444444444445,0.0,36,29,7,0,chicken,38479
control,lexical,36,chicken free dog treat,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,chicken,1429
control,lexical,36,chicken free dog treats,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,chicken,68590
control,lexical,36,chicken free dry cat food,1.0,0.0,0.0,36,36,0,0,chicken,3842
control,lexical,36,chicken free dry dog food,0.75,0.25,0.0,36,27,9,0,chicken,124263
control,lexical,36,chicken free dry dog food for sensitive skin,0.19444444444444445,0.5277777777777778,0.2777777777777778,36,7,19,10,chicken,1228
control,lexical,36,chicken free dry puppy food,0.8888888888888888,0.08333333333333333,0.027777777777777776,36,32,3,1,chicken,1272
control,lexical,36,chicken free large breed puppy food,0.9444444444444444,0.027777777777777776,0.027777777777777776,36,34,1,1,chicken,979
control,lexical,36,chicken free pill pockets,0.3888888888888889,0.3611111111111111,0.25,36,14,13,9,chicken,3116
control,lexical,36,chicken free puppy food,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,chicken,5340
control,lexical,36,chicken free treat,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,chicken,1329
control,lexical,36,chicken free treats,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,chicken,3686
control,lexical,36,chicken free weight control,0.8888888888888888,0.05555555555555555,0.05555555555555555,36,32,2,2,chicken,1015
control,lexical,36,chicken free wet cat food,1.0,0.0,0.0,36,36,0,0,chicken,3583
control,lexical,36,chicken free wet dog food,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,chicken,19833
control,lexical,36,chicken-free cat food,0.6944444444444444,0.05555555555555555,0.25,36,25,2,9,chicken,6561
control,lexical,36,chicken-free dog food,0.2222222222222222,0.5833333333333334,0.19444444444444445,36,8,21,7,chicken,3218
control,lexical,36,chicken-free dry dog food,0.1111111111111111,0.6111111111111112,0.2777777777777778,36,4,22,10,chicken,5068
control,lexical,36,chicken-free wet dog food,0.6388888888888888,0.08333333333333333,0.2777777777777778,36,23,3,10,chicken,3656
control,lexical,36,choke free harness,0.08333333333333333,0.8611111111111112,0.05555555555555555,36,3,31,2,choke,1536
control,lexical,36,churu grain free,0.0,1.0,0.0,36,0,36,0,grain,1142
control,lexical,36,clumping cat litter dust free,0.2222222222222222,0.25,0.5277777777777778,36,8,9,19,dust,7057
control,lexical,36,cockatiel food no sunflower seeds,0.8611111111111112,0.027777777777777776,0.1111111111111111,36,31,1,4,sunflower seeds,3792
control,lexical,36,corn and soy free chicken feed,0.05555555555555555,0.6111111111111112,0.3333333333333333,36,2,22,12,corn and soy,2593
control,lexical,36,corn free chicken feed,0.2777777777777778,0.6944444444444444,0.027777777777777776,36,10,25,1,corn,6014
control,lexical,36,corn free chicken scratch,0.25,0.5555555555555556,0.19444444444444445,36,9,20,7,corn,2220
control,lexical,36,corn free dog food,0.027777777777777776,0.6111111111111112,0.3611111111111111,36,1,22,13,corn,6183
control,lexical,36,corn free dry cat food,0.0,0.8888888888888888,0.1111111111111111,36,0,32,4,corn,1013
control,lexical,36,cough free horse,0.9444444444444444,0.05555555555555555,0.0,36,34,2,0,free,6820
control,lexical,36,country kitchen rawhide free twists,0.0,1.0,0.0,12,0,12,0,rawhide,1202
control,lexical,36,crunchy grain free dog treats,0.05555555555555555,0.9444444444444444,0.0,36,2,34,0,grain,1432
control,lexical,36,delectables non seafood,0.3333333333333333,0.4444444444444444,0.2222222222222222,36,12,16,8,seafood,1668
control,lexical,36,diamond grain free,0.2222222222222222,0.7777777777777778,0.0,36,8,28,0,grain,2150
control,lexical,36,diamond grain free dog food,0.5714285714285714,0.35714285714285715,0.07142857142857142,14,8,5,1,grain,9975
control,lexical,36,diamond natural grain free,0.4166666666666667,0.5833333333333334,0.0,36,15,21,0,grain,2679
control,lexical,36,diamond naturals grain free,0.3611111111111111,0.6388888888888888,0.0,36,13,23,0,grain,4384
control,lexical,36,diamond naturals grain free dog food,0.14285714285714285,0.8571428571428571,0.0,7,1,6,0,grain,4547
control,lexical,36,dog bone rawhide free,0.3055555555555556,0.5555555555555556,0.1388888888888889,36,11,20,5,rawhide,1437
control,lexical,36,dog bones no rawhide,0.3055555555555556,0.5555555555555556,0.1388888888888889,36,11,20,5,rawhide,8198
control,lexical,36,dog bones rawhide free,0.2777777777777778,0.5555555555555556,0.16666666666666666,36,10,20,6,rawhide,22731
control,lexical,36,dog chews rawhide free,0.05555555555555555,0.8055555555555556,0.1388888888888889,36,2,29,5,rawhide,80267
control,lexical,36,dog dry food grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,2653
control,lexical,36,dog food chicken free,0.8055555555555556,0.19444444444444445,0.0,36,29,7,0,chicken,4370
control,lexical,36,dog food dry grain free,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,3977
control,lexical,36,dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,27813
control,lexical,36,dog food grain free large breed,0.3055555555555556,0.6944444444444444,0.0,36,11,25,0,grain,5771
control,lexical,36,dog food grain free non-gmo,0.2222222222222222,0.6666666666666666,0.1111111111111111,36,8,24,4,grain,988
control,lexical,36,dog food no chicken,1.0,0.0,0.0,36,36,0,0,chicken,12053
control,lexical,36,dog food no corn,0.05555555555555555,0.3333333333333333,0.6111111111111112,36,2,12,22,corn,1250
control,lexical,36,dog food no grain,0.3333333333333333,0.6666666666666666,0.0,36,12,24,0,grain,2517
control,lexical,36,dog food poultry free,0.9444444444444444,0.0,0.05555555555555555,36,34,0,2,poultry,1332
control,lexical,36,dog food with no chicken,1.0,0.0,0.0,36,36,0,0,chicken,9753
control,lexical,36,dog food without chicken,0.0,0.7419354838709677,0.25806451612903225,31,0,23,8,chicken,11590
control,lexical,36,dog harness large no pull,0.7222222222222222,0.2777777777777778,0.0,36,26,10,0,pull,5076
control,lexical,36,dog harness medium no pull,0.8055555555555556,0.19444444444444445,0.0,36,29,7,0,pull,3091
control,lexical,36,dog harness no escape,0.1111111111111111,0.8333333333333334,0.05555555555555555,36,4,30,2,escape,1062
control,lexical,36,dog harness no pull,0.25,0.75,0.0,36,9,27,0,pull,76414
control,lexical,36,dog no pull harness,0.1111111111111111,0.8888888888888888,0.0,36,4,32,0,pull,9874
control,lexical,36,dog non rawhide chews,0.0,0.9722222222222222,0.027777777777777776,36,0,35,1,rawhide,1730
control,lexical,36,dog rawhide free bones,0.25,0.6111111111111112,0.1388888888888889,36,9,22,5,rawhide,1370
control,lexical,36,dog rawhide free treats,0.05555555555555555,0.8055555555555556,0.1388888888888889,36,2,29,5,rawhide,2749
control,lexical,36,dog stroller no zip,0.0,1.0,0.0,8,0,8,0,zip,1065
control,lexical,36,dog toy no squeak,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,squeak,1212
control,lexical,36,dog toy no squeaker,1.0,0.0,0.0,36,36,0,0,squeaker,1524
control,lexical,36,dog toy no stuffing,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,stuffing,10254
control,lexical,36,dog toy stuffing free,0.0,1.0,0.0,36,0,36,0,stuffing,1322
control,lexical,36,dog toys for large dogs no stuffing,0.08333333333333333,0.6944444444444444,0.2222222222222222,36,3,25,8,stuffing,7409
control,lexical,36,dog toys no squeak,0.9722222222222222,0.027777777777777776,0.0,36,35,1,0,squeak,1702
control,lexical,36,dog toys no stuffing,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,stuffing,28211
control,lexical,36,dog toys small dogs stuffing free,0.027777777777777776,0.6111111111111112,0.3611111111111111,36,1,22,13,stuffing,1156
control,lexical,36,dog toys stuffing free,0.0,1.0,0.0,36,0,36,0,stuffing,2442
control,lexical,36,dog toys with no stuffing,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,stuffing,7273
control,lexical,36,dog treats chicken free,0.9166666666666666,0.08333333333333333,0.0,36,33,3,0,chicken,1452
control,lexical,36,dog treats for dogs with no teeth,1.0,0.0,0.0,36,36,0,0,teeth,3257
control,lexical,36,dog treats for large dogs grain free,0.0,1.0,0.0,36,0,36,0,grain,1206
control,lexical,36,dog treats grain free,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,13152
control,lexical,36,dog treats no chicken,1.0,0.0,0.0,36,36,0,0,chicken,4753
control,lexical,36,dog treats no rawhide,0.3611111111111111,0.6388888888888888,0.0,36,13,23,0,rawhide,2246
control,lexical,36,dog treats rawhide free,0.027777777777777776,0.8888888888888888,0.08333333333333333,36,1,32,3,rawhide,3261
control,lexical,36,dog treats with no chicken,1.0,0.0,0.0,36,36,0,0,chicken,1095
control,lexical,36,dog treats without chicken,0.05263157894736842,0.6842105263157895,0.2631578947368421,19,1,13,5,chicken,4721
control,lexical,36,dog water bowl no spill,0.25,0.75,0.0,36,9,27,0,spill,23089
control,lexical,36,dog wet food grain free,0.08333333333333333,0.9166666666666666,0.0,36,3,33,0,grain,1300
control,lexical,36,dry cat food grain free,0.0,1.0,0.0,36,0,36,0,grain,10528
control,lexical,36,dry cat food no chicken,1.0,0.0,0.0,36,36,0,0,chicken,999
control,lexical,36,dry cat food no grain,0.027777777777777776,0.9722222222222222,0.0,36,1,35,0,grain,974
control,lexical,36,dry dog food chicken free,0.75,0.25,0.0,36,27,9,0,chicken,1536
control,lexical,36,dry dog food grain free,0.0,1.0,0.0,36,0,36,0,grain,7777
control,lexical,36,dry dog food no chicken,1.0,0.0,0.0,36,36,0,0,chicken,2481
control,lexical,36,dry dog food without chicken,0.0,0.631578947368421,0.3684210526315789,19,0,12,7,chicken,1892
control,lexical,36,dry grain free cat food,0.0,1.0,0.0,36,0,36,0,grain,5998
control,lexical,36,dry grain free dog food,0.1388888888888889,0.8611111111111112,0.0,36,5,31,0,grain,4159
control,lexical,36,dust free cat litter,0.1111111111111111,0.19444444444444445,0.6944444444444444,36,4,7,25,dust,68627
control,lexical,36,dust free clumping cat litter,0.19444444444444445,0.1111111111111111,0.6944444444444444,36,7,4,25,dust,33448
control,lexical,36,dust free clumping litter,0.3055555555555556,0.19444444444444445,0.5,36,11,7,18,dust,1145
control,lexical,36,dust free litter,0.2222222222222222,0.4166666666666667,0.3611111111111111,36,8,15,13,dust,8568
control,lexical,36,dust free unscented clumping cat litter,0.027777777777777776,0.1111111111111111,0.8611111111111112,36,1,4,31,dust,6504
control,lexical,36,earth animal no hide,0.0,1.0,0.0,36,0,36,0,hide,7495
control,lexical,36,earth animal no hide chews,0.0,1.0,0.0,36,0,36,0,hide,2188
control,lexical,36,earth animal no hide chews large,0.0,1.0,0.0,36,0,36,0,hide,972
control,lexical,36,earth animal no hide medium,0.0,1.0,0.0,36,0,36,0,hide,1153
control,lexical,36,earth animal no hide rolls,0.0,1.0,0.0,36,0,36,0,hide,1258
control,lexical,36,easy walk no pull harness,0.08333333333333333,0.4166666666666667,0.5,36,3,15,18,pull,4342
control,lexical,36,fancy feast grain free,0.2777777777777778,0.6666666666666666,0.05555555555555555,36,10,24,2,grain,2313
control,lexical,36,fancy feast grain free pate,0.3055555555555556,0.6944444444444444,0.0,36,11,25,0,grain,1036
